LOTID,EQPID,PILOT,FLAG,RECIPE,WAFER
DFM177,BPUVI09,YES,2,6529CT-PHOTO,25
DFM177,BPUVI11,YES,2,6529CT-PHOTO,25
DFM105,BPUVI03,NO,2,5697M4-PHOTO,25
DFM105,BPUVI04,NO,2,5697M4-PHOTO,25
DFM105,BPUVI05,NO,2,5697M4-PHOTO,25
DFM105,BPUVI06,NO,2,5697M4-PHOTO,25
DFM105,BPUVI09,NO,2,5697M4-PHOTO,25
DFM105,BPUVI12,NO,2,5697M4-PHOTO,25
DFM105,BPUVI15,NO,2,5697M4-PHOTO,25
DFM105,BPUVI16,NO,2,5697M4-PHOTO,25
DFM105,BPUVI57,NO,2,5697M4-PHOTO,25
DFM105,BPUVI58,YES,2,5697M4-PHOTO,25
DFM105,DPDI701,YES,2,5697M4-PHOTO,25
DFM105,DPDI702,YES,2,5697M4-PHOTO,25
DFM581,BPUVI01,NO,2,6445VIA1-PHOTO,25
DFM581,BPUVI09,YES,2,6445VIA1-PHOTO,25
DFM581,BPUVI16,NO,2,6445VIA1-PHOTO,25
DFM581,BPUVI57,NO,2,6445VIA1-PHOTO,25
DFM581,BPUVI58,NO,2,6445VIA1-PHOTO,25
DFM581,BPUVI59,YES,2,6445VIA1-PHOTO,25
DFM581,DPDI701,NO,2,6445VIA1-PHOTO,25
DFM581,DPDI702,NO,2,6445VIA1-PHOTO,25
DFM836,BPUVI01,NO,2,8042CT-PHOTO,25
DFM836,BPUVI57,NO,2,8042CT-PHOTO,25
DFM836,BPUVI59,NO,2,8042CT-PHOTO,25
DFM836,DPDI701,YES,2,8042CT-PHOTO,25
DFM519,APDI708,NO,2,7344M2-PHOTO,25
DFM519,BPUVI01,NO,2,7344M2-PHOTO,25
DFM519,BPUVI09,YES,2,7344M2-PHOTO,25
DFM519,BPUVI15,NO,2,7344M2-PHOTO,25
DFM519,BPUVI16,YES,2,7344M2-PHOTO,25
DFM519,BPUVI51,YES,2,7344M2-PHOTO,25
DFM519,BPUVI57,NO,2,7344M2-PHOTO,25
DFM519,BPUVI58,YES,2,7344M2-PHOTO,25
DFM519,DPDI701,NO,2,7344M2-PHOTO,25
DFM519,DPDI702,NO,2,7344M2-PHOTO,25
DFM519,DPDI804,YES,2,7344M2-PHOTO,25
DP8813.01,APDI708,NO,2,8875VIA2-PHOTO,6
DP8813.01,BPUVI06,NO,2,8875VIA2-PHOTO,6
DP8813.01,BPUVI51,NO,2,8875VIA2-PHOTO,6
DP8813.01,BPUVI57,YES,2,8875VIA2-PHOTO,6
DP8813.01,BPUVI60,NO,2,8875VIA2-PHOTO,6
DFQ065,APDI708,YES,2,7344AA-PHOTO,25
DFQ065,BPUVI01,YES,2,7344AA-PHOTO,25
DFQ065,BPUVI60,YES,2,7344AA-PHOTO,25
DFQ065,BPUVI61,NO,2,7344AA-PHOTO,25
DFM478.08,BPUVI10,YES,2,8042PP-PHOTO2,2
DFM752,APDCI01,YES,2,5958M2-PHOTO,25
DFM752,APDI708,NO,2,5958M2-PHOTO,25
DFM752,BPUVI01,NO,2,5958M2-PHOTO,25
DFM752,BPUVI02,NO,2,5958M2-PHOTO,25
DFM752,BPUVI03,NO,2,5958M2-PHOTO,25
DFM752,BPUVI04,NO,2,5958M2-PHOTO,25
DFM752,BPUVI05,NO,2,5958M2-PHOTO,25
DFM752,BPUVI06,NO,2,5958M2-PHOTO,25
DFM752,BPUVI09,NO,2,5958M2-PHOTO,25
DFM752,BPUVI12,NO,2,5958M2-PHOTO,25
DFM752,BPUVI15,NO,2,5958M2-PHOTO,25
DFM752,BPUVI16,NO,2,5958M2-PHOTO,25
DFM752,BPUVI51,YES,2,5958M2-PHOTO,25
DFM752,BPUVI52,YES,2,5958M2-PHOTO,25
DFM752,BPUVI57,NO,2,5958M2-PHOTO,25
DFM752,BPUVI58,NO,2,5958M2-PHOTO,25
DFM752,BPUVI60,NO,2,5958M2-PHOTO,25
DFM752,BPUVI61,NO,2,5958M2-PHOTO,25
DFM752,DPDI701,NO,2,5958M2-PHOTO,25
DFM752,DPDI702,NO,2,5958M2-PHOTO,25
DFM752,DPDI804,NO,2,5958M2-PHOTO,25
DFM651,BPUVI04,NO,2,4287M2-PHOTO,25
DFM651,BPUVI05,YES,2,4287M2-PHOTO,25
DFM651,BPUVI07,NO,2,4287M2-PHOTO,25
DFM651,BPUVI51,NO,2,4287M2-PHOTO,25
DFN712,BPUVI10,YES,2,7344PLDD-PHOTO,25
DFK991,BPUVI01,NO,2,6518M3-PHOTO,25
DFK991,BPUVI02,YES,2,6518M3-PHOTO,25
DFK991,BPUVI03,NO,2,6518M3-PHOTO,25
DFK991,BPUVI04,YES,2,6518M3-PHOTO,25
DFK991,BPUVI05,NO,2,6518M3-PHOTO,25
DFK991,BPUVI06,YES,2,6518M3-PHOTO,25
DFK991,BPUVI07,NO,2,6518M3-PHOTO,25
DFK991,BPUVI09,NO,2,6518M3-PHOTO,25
DFK991,BPUVI58,NO,2,6518M3-PHOTO,25
DFK991,DPDI701,NO,2,6518M3-PHOTO,25
DFM102,BPUVI03,NO,2,5697M4-PHOTO,25
DFM102,BPUVI04,NO,2,5697M4-PHOTO,25
DFM102,BPUVI05,NO,2,5697M4-PHOTO,25
DFM102,BPUVI06,NO,2,5697M4-PHOTO,25
DFM102,BPUVI09,NO,2,5697M4-PHOTO,25
DFM102,BPUVI12,NO,2,5697M4-PHOTO,25
DFM102,BPUVI15,NO,2,5697M4-PHOTO,25
DFM102,BPUVI16,NO,2,5697M4-PHOTO,25
DFM102,BPUVI57,NO,2,5697M4-PHOTO,25
DFM102,BPUVI58,YES,2,5697M4-PHOTO,25
DFM102,DPDI701,YES,2,5697M4-PHOTO,25
DFM102,DPDI702,YES,2,5697M4-PHOTO,25
DP9005,BPUVI02,YES,2,8726BNP-PHOTO,25
DP9005,BPUVI04,NO,2,8726BNP-PHOTO,25
DP9005,BPUVI06,NO,2,8726BNP-PHOTO,25
DP9005,BPUVI07,NO,2,8726BNP-PHOTO,25
DFN930,APDCI02,NO,2,7107PLDD2-PHOTO,25
DFN930,BPUVI01,YES,2,7107PLDD2-PHOTO,25
DFN930,BPUVI06,NO,2,7107PLDD2-PHOTO,25
DFN930,BPUVI08,YES,2,7107PLDD2-PHOTO,25
DFN930,BPUVI13,NO,2,7107PLDD2-PHOTO,25
DFM509,APDI708,NO,2,7344M2-PHOTO,25
DFM509,BPUVI01,NO,2,7344M2-PHOTO,25
DFM509,BPUVI09,YES,2,7344M2-PHOTO,25
DFM509,BPUVI15,NO,2,7344M2-PHOTO,25
DFM509,BPUVI16,YES,2,7344M2-PHOTO,25
DFM509,BPUVI51,YES,2,7344M2-PHOTO,25
DFM509,BPUVI57,NO,2,7344M2-PHOTO,25
DFM509,BPUVI58,YES,2,7344M2-PHOTO,25
DFM509,DPDI701,NO,2,7344M2-PHOTO,25
DFM509,DPDI702,NO,2,7344M2-PHOTO,25
DFM509,DPDI804,YES,2,7344M2-PHOTO,25
DFN776,APDCI02,NO,2,0989NP-PHOTO,25
DFN776,BPUVI01,NO,2,0989NP-PHOTO,25
DFN776,BPUVI04,NO,2,0989NP-PHOTO,25
DFN776,BPUVI11,NO,2,0989NP-PHOTO,25
DFN776,BPUVI12,NO,2,0989NP-PHOTO,25
DFN776,BPUVI13,YES,2,0989NP-PHOTO,25
DFM618,APDI708,YES,2,7344M2MIM-PHOTO,25
DFM618,BPUVI51,YES,2,7344M2MIM-PHOTO,25
DFM618,BPUVI57,NO,2,7344M2MIM-PHOTO,25
DFM618,BPUVI58,YES,2,7344M2MIM-PHOTO,25
DFM618,DPDI701,NO,2,7344M2MIM-PHOTO,25
DFM618,DPDI804,YES,2,7344M2MIM-PHOTO,25
DFM244,APDCI01,NO,2,7275M3MIM-PHOTO,25
DFM244,APDCI02,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI01,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI02,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI03,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI04,YES,2,7275M3MIM-PHOTO,25
DFM244,BPUVI05,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI06,YES,2,7275M3MIM-PHOTO,25
DFM244,BPUVI07,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI09,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI12,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI13,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI15,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI16,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI51,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI52,NO,2,7275M3MIM-PHOTO,25
DFM244,BPUVI59,NO,2,7275M3MIM-PHOTO,25
DFM244,DPDI701,NO,2,7275M3MIM-PHOTO,25
DFM244,DPDI804,NO,2,7275M3MIM-PHOTO,25
DFN722,BPUVI10,YES,2,7344PLDD-PHOTO,25
DFM709,APDI708,NO,2,6445M2MIM-PHOTO,25
DFM709,BPUVI57,NO,2,6445M2MIM-PHOTO,25
DFM709,BPUVI58,YES,2,6445M2MIM-PHOTO,25
DFM709,BPUVI59,YES,2,6445M2MIM-PHOTO,25
DFM709,DPDI701,NO,2,6445M2MIM-PHOTO,25
DFM709,DPDI702,YES,2,6445M2MIM-PHOTO,25
DFM709,DPDI804,NO,2,6445M2MIM-PHOTO,25
DFL226.09,BPUVI01,NO,2,4387M2-PHOTO,1
DFL226.09,BPUVI02,NO,2,4387M2-PHOTO,1
DFL226.09,BPUVI03,NO,2,4387M2-PHOTO,1
DFL226.09,BPUVI04,NO,2,4387M2-PHOTO,1
DFL226.09,BPUVI05,NO,2,4387M2-PHOTO,1
DFL226.09,BPUVI06,NO,2,4387M2-PHOTO,1
DFL226.09,BPUVI07,YES,2,4387M2-PHOTO,1
DFL226.09,BPUVI09,NO,2,4387M2-PHOTO,1
DFL226.09,BPUVI11,NO,2,4387M2-PHOTO,1
DFL226.09,BPUVI58,NO,2,4387M2-PHOTO,1
DFM568,BPUVI01,NO,2,8042CT-PHOTO,25
DFM568,BPUVI57,NO,2,8042CT-PHOTO,25
DFM568,BPUVI59,NO,2,8042CT-PHOTO,25
DFM568,DPDI701,YES,2,8042CT-PHOTO,25
DFM652,BPUVI01,NO,2,4287VIA3-PHOTO,25
DFM652,BPUVI05,YES,2,4287VIA3-PHOTO,25
DFM652,BPUVI09,NO,2,4287VIA3-PHOTO,25
DFM652,BPUVI11,YES,2,4287VIA3-PHOTO,25
DFM181,BPUVI09,YES,2,6529CT-PHOTO,25
DFM181,BPUVI11,YES,2,6529CT-PHOTO,25
DFM746,APDI708,YES,2,7344M2MIM-PHOTO,25
DFM746,BPUVI51,YES,2,7344M2MIM-PHOTO,25
DFM746,BPUVI57,NO,2,7344M2MIM-PHOTO,25
DFM746,BPUVI58,YES,2,7344M2MIM-PHOTO,25
DFM746,DPDI701,NO,2,7344M2MIM-PHOTO,25
DFM746,DPDI804,YES,2,7344M2MIM-PHOTO,25
DFK881,APDCI01,NO,2,0906TV1-PHOTO,24
DFK881.04,APDCI01,NO,2,0906TV1-PHOTO,1
DFK881,APDCI02,NO,2,0906TV1-PHOTO,24
DFK881.04,APDCI02,NO,2,0906TV1-PHOTO,1
DFK881,APDI708,NO,2,0906TV1-PHOTO,24
DFK881.04,APDI708,NO,2,0906TV1-PHOTO,1
DFK881,BPUVI02,NO,2,0906TV1-PHOTO,24
DFK881.04,BPUVI02,NO,2,0906TV1-PHOTO,1
DFK881,BPUVI03,NO,2,0906TV1-PHOTO,24
DFK881.04,BPUVI03,NO,2,0906TV1-PHOTO,1
DFK881,BPUVI16,NO,2,0906TV1-PHOTO,24
DFK881.04,BPUVI16,NO,2,0906TV1-PHOTO,1
DFK881,BPUVI51,NO,2,0906TV1-PHOTO,24
DFK881.04,BPUVI51,NO,2,0906TV1-PHOTO,1
DFK881,BPUVI52,NO,2,0906TV1-PHOTO,24
DFK881.04,BPUVI52,NO,2,0906TV1-PHOTO,1
DFK881,BPUVI57,NO,2,0906TV1-PHOTO,24
DFK881.04,BPUVI57,NO,2,0906TV1-PHOTO,1
DFK881,BPUVI59,YES,2,0906TV1-PHOTO,24
DFK881.04,BPUVI59,YES,2,0906TV1-PHOTO,1
DFK881,DPDI701,NO,2,0906TV1-PHOTO,24
DFK881.04,DPDI701,NO,2,0906TV1-PHOTO,1
DFM475,APDI708,YES,2,8042M2MIM-PHOTO,25
DFM475,BPUVI51,NO,2,8042M2MIM-PHOTO,25
DFM475,BPUVI52,YES,2,8042M2MIM-PHOTO,25
DFM475,BPUVI57,NO,2,8042M2MIM-PHOTO,25
DFM475,BPUVI58,NO,2,8042M2MIM-PHOTO,25
DFM475,DPDI701,NO,2,8042M2MIM-PHOTO,25
DX355556,BPUVI10,NO,2,XPN0ZERO-PHOTO,25
DX355556,BPUVI12,NO,2,XPN0ZERO-PHOTO,25
DX355556,BPUVI51,NO,2,XPN0ZERO-PHOTO,25
DX355557,BPUVI10,NO,2,XPN0ZERO-PHOTO,25
DX355557,BPUVI12,NO,2,XPN0ZERO-PHOTO,25
DX355557,BPUVI51,NO,2,XPN0ZERO-PHOTO,25
DFQ249,APDI708,YES,2,5884AA-PHOTO,25
DFQ249,BPUVI58,NO,2,5884AA-PHOTO,25
DFQ249,BPUVI60,YES,2,5884AA-PHOTO,25
DFQ249,BPUVI61,YES,2,5884AA-PHOTO,25
DFM786,BPUVI01,NO,2,4287VIA3-PHOTO,25
DFM786,BPUVI05,YES,2,4287VIA3-PHOTO,25
DFM786,BPUVI09,NO,2,4287VIA3-PHOTO,25
DFM786,BPUVI11,YES,2,4287VIA3-PHOTO,25
DX356534,BPUVI10,NO,2,XPN0ZERO-PHOTO,25
DX356534,BPUVI12,NO,2,XPN0ZERO-PHOTO,25
DX356534,BPUVI51,NO,2,XPN0ZERO-PHOTO,25
DFM926,BPUVI06,YES,2,6529PLDD1-PHOTO,25
DFM926,BPUVI08,YES,2,6529PLDD1-PHOTO,25
DFM184,BPUVI09,YES,2,6529CT-PHOTO,25
DFM184,BPUVI11,YES,2,6529CT-PHOTO,25
DFQ063,APDI708,YES,2,7344AA-PHOTO,25
DFQ063,BPUVI01,YES,2,7344AA-PHOTO,25
DFQ063,BPUVI60,YES,2,7344AA-PHOTO,25
DFQ063,BPUVI61,NO,2,7344AA-PHOTO,25
DFP089,BPUVI04,YES,2,6329TOW-PHOTO,25
DFM139,APDCI01,NO,2,7275M3MIM-PHOTO,25
DFM139,APDCI02,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI01,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI02,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI03,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI04,YES,2,7275M3MIM-PHOTO,25
DFM139,BPUVI05,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI06,YES,2,7275M3MIM-PHOTO,25
DFM139,BPUVI07,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI09,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI12,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI13,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI15,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI16,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI51,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI52,NO,2,7275M3MIM-PHOTO,25
DFM139,BPUVI59,NO,2,7275M3MIM-PHOTO,25
DFM139,DPDI701,NO,2,7275M3MIM-PHOTO,25
DFM139,DPDI804,NO,2,7275M3MIM-PHOTO,25
DFM507,APDI708,NO,2,7344M2-PHOTO,25
DFM507,BPUVI01,NO,2,7344M2-PHOTO,25
DFM507,BPUVI09,YES,2,7344M2-PHOTO,25
DFM507,BPUVI15,NO,2,7344M2-PHOTO,25
DFM507,BPUVI16,YES,2,7344M2-PHOTO,25
DFM507,BPUVI51,YES,2,7344M2-PHOTO,25
DFM507,BPUVI57,NO,2,7344M2-PHOTO,25
DFM507,BPUVI58,YES,2,7344M2-PHOTO,25
DFM507,DPDI701,NO,2,7344M2-PHOTO,25
DFM507,DPDI702,NO,2,7344M2-PHOTO,25
DFM507,DPDI804,YES,2,7344M2-PHOTO,25
DFM642,BPUVI01,NO,2,6200VIA5-PHOTO,25
DFM642,BPUVI02,YES,2,6200VIA5-PHOTO,25
DFM642,BPUVI04,NO,2,6200VIA5-PHOTO,25
DFM642,BPUVI05,YES,2,6200VIA5-PHOTO,25
DFM642,BPUVI06,YES,2,6200VIA5-PHOTO,25
DFM642,BPUVI07,NO,2,6200VIA5-PHOTO,25
DFM642,BPUVI11,NO,2,6200VIA5-PHOTO,25
DFM642,BPUVI12,NO,2,6200VIA5-PHOTO,25
DFM642,BPUVI15,YES,2,6200VIA5-PHOTO,25
DFM642,BPUVI16,YES,2,6200VIA5-PHOTO,25
DFM642,BPUVI51,NO,2,6200VIA5-PHOTO,25
DFM642,BPUVI52,NO,2,6200VIA5-PHOTO,25
DFM642,BPUVI58,NO,2,6200VIA5-PHOTO,25
DFM642,BPUVI59,NO,2,6200VIA5-PHOTO,25
DFM642,DPDI701,NO,2,6200VIA5-PHOTO,25
DFM642,DPDI702,NO,2,6200VIA5-PHOTO,25
DFN923,BPUVI04,YES,2,6529TOW-PHOTO,25
DFQ457,BPUVI09,YES,2,8383AA-PHOTO,25
DFQ457,BPUVI11,YES,2,8383AA-PHOTO,25
DFM251,APDCI01,NO,2,7275M3MIM-PHOTO,25
DFM251,APDCI02,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI01,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI02,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI03,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI04,YES,2,7275M3MIM-PHOTO,25
DFM251,BPUVI05,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI06,YES,2,7275M3MIM-PHOTO,25
DFM251,BPUVI07,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI09,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI12,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI13,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI15,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI16,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI51,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI52,NO,2,7275M3MIM-PHOTO,25
DFM251,BPUVI59,NO,2,7275M3MIM-PHOTO,25
DFM251,DPDI701,NO,2,7275M3MIM-PHOTO,25
DFM251,DPDI804,NO,2,7275M3MIM-PHOTO,25
DP9023,BPUVI02,NO,2,8968AA-PHOTO,14
DP9023,BPUVI06,NO,2,8968AA-PHOTO,14
DP9023,BPUVI58,NO,2,8968AA-PHOTO,14
DP9023,BPUVI60,NO,2,8968AA-PHOTO,14
DP9023,BPUVI61,NO,2,8968AA-PHOTO,14
DFM487,APDI708,YES,2,8042M2MIM-PHOTO,25
DFM487,BPUVI51,NO,2,8042M2MIM-PHOTO,25
DFM487,BPUVI52,YES,2,8042M2MIM-PHOTO,25
DFM487,BPUVI57,NO,2,8042M2MIM-PHOTO,25
DFM487,BPUVI58,NO,2,8042M2MIM-PHOTO,25
DFM487,DPDI701,NO,2,8042M2MIM-PHOTO,25
DFM563,APDCI02,NO,2,8042VIA1-PHOTO,25
DFM563,BPUVI01,NO,2,8042VIA1-PHOTO,25
DFM563,BPUVI15,YES,2,8042VIA1-PHOTO,25
DFM563,BPUVI16,NO,2,8042VIA1-PHOTO,25
DFM563,BPUVI57,NO,2,8042VIA1-PHOTO,25
DFM563,BPUVI58,NO,2,8042VIA1-PHOTO,25
DFM563,BPUVI59,YES,2,8042VIA1-PHOTO,25
DFM563,DPDI701,YES,2,8042VIA1-PHOTO,25
DFM563,DPDI702,NO,2,8042VIA1-PHOTO,25
DFM563,DPDI804,NO,2,8042VIA1-PHOTO,25
DFN647,APDCI02,NO,2,7622NP-PHOTO2,25
DFN647,BPUVI01,NO,2,7622NP-PHOTO2,25
DFN647,BPUVI02,YES,2,7622NP-PHOTO2,25
DFN647,BPUVI08,YES,2,7622NP-PHOTO2,25
DFN647,BPUVI13,YES,2,7622NP-PHOTO2,25
DFM014,APDCI01,NO,2,4327TV1-PHOTO,24
DFM014,APDCI02,NO,2,4327TV1-PHOTO,24
DFM014,APDI708,NO,2,4327TV1-PHOTO,24
DFM014,BPUVI02,NO,2,4327TV1-PHOTO,24
DFM014,BPUVI51,NO,2,4327TV1-PHOTO,24
DFM014,BPUVI57,NO,2,4327TV1-PHOTO,24
DFM014,BPUVI58,NO,2,4327TV1-PHOTO,24
DFM014,BPUVI59,NO,2,4327TV1-PHOTO,24
DFM014,BPUVI60,NO,2,4327TV1-PHOTO,24
DFM014,BPUVI61,YES,2,4327TV1-PHOTO,24
DFN721,BPUVI10,YES,2,7344PLDD-PHOTO,25
DFM571,BPUVI01,NO,2,8042CT-PHOTO,25
DFM571,BPUVI57,NO,2,8042CT-PHOTO,25
DFM571,BPUVI59,NO,2,8042CT-PHOTO,25
DFM571,DPDI701,YES,2,8042CT-PHOTO,25
DFM604,APDI708,NO,2,7344M2-PHOTO,25
DFM604,BPUVI01,NO,2,7344M2-PHOTO,25
DFM604,BPUVI09,YES,2,7344M2-PHOTO,25
DFM604,BPUVI15,NO,2,7344M2-PHOTO,25
DFM604,BPUVI16,YES,2,7344M2-PHOTO,25
DFM604,BPUVI51,YES,2,7344M2-PHOTO,25
DFM604,BPUVI57,NO,2,7344M2-PHOTO,25
DFM604,BPUVI58,YES,2,7344M2-PHOTO,25
DFM604,DPDI701,NO,2,7344M2-PHOTO,25
DFM604,DPDI702,NO,2,7344M2-PHOTO,25
DFM604,DPDI804,YES,2,7344M2-PHOTO,25
DFQ067,APDI708,YES,2,7344AA-PHOTO,25
DFQ067,BPUVI01,YES,2,7344AA-PHOTO,25
DFQ067,BPUVI60,YES,2,7344AA-PHOTO,25
DFQ067,BPUVI61,NO,2,7344AA-PHOTO,25
DFK813,BPUVI03,NO,2,5697M4-PHOTO,25
DFK813,BPUVI04,NO,2,5697M4-PHOTO,25
DFK813,BPUVI05,NO,2,5697M4-PHOTO,25
DFK813,BPUVI06,NO,2,5697M4-PHOTO,25
DFK813,BPUVI09,NO,2,5697M4-PHOTO,25
DFK813,BPUVI12,NO,2,5697M4-PHOTO,25
DFK813,BPUVI15,NO,2,5697M4-PHOTO,25
DFK813,BPUVI16,NO,2,5697M4-PHOTO,25
DFK813,BPUVI57,NO,2,5697M4-PHOTO,25
DFK813,BPUVI58,YES,2,5697M4-PHOTO,25
DFK813,DPDI701,YES,2,5697M4-PHOTO,25
DFK813,DPDI702,YES,2,5697M4-PHOTO,25
HP5696,APDI708,YES,2,8995AA-PHOTO,17
HP5696,BPUVI15,NO,2,8995AA-PHOTO,17
HP5696,BPUVI58,NO,2,8995AA-PHOTO,17
HP5696,BPUVI60,NO,2,8995AA-PHOTO,17
DFN517,APDCI02,NO,2,0773PP-PHOTO,13
DFN517.01,APDCI02,NO,2,0773PP-PHOTO,12
DFN517,BPUVI01,NO,2,0773PP-PHOTO,13
DFN517.01,BPUVI01,NO,2,0773PP-PHOTO,12
DFN517,BPUVI04,NO,2,0773PP-PHOTO,13
DFN517.01,BPUVI04,NO,2,0773PP-PHOTO,12
DFN517,BPUVI08,NO,2,0773PP-PHOTO,13
DFN517.01,BPUVI08,NO,2,0773PP-PHOTO,12
DFN517,BPUVI11,NO,2,0773PP-PHOTO,13
DFN517.01,BPUVI11,NO,2,0773PP-PHOTO,12
DFN517,BPUVI12,YES,2,0773PP-PHOTO,13
DFN517.01,BPUVI12,YES,2,0773PP-PHOTO,12
DFN517,BPUVI13,YES,2,0773PP-PHOTO,13
DFN517.01,BPUVI13,YES,2,0773PP-PHOTO,12
DFM624,APDI708,YES,2,7344M2MIM-PHOTO,25
DFM624,BPUVI51,YES,2,7344M2MIM-PHOTO,25
DFM624,BPUVI57,NO,2,7344M2MIM-PHOTO,25
DFM624,BPUVI58,YES,2,7344M2MIM-PHOTO,25
DFM624,DPDI701,NO,2,7344M2MIM-PHOTO,25
DFM624,DPDI804,YES,2,7344M2MIM-PHOTO,25
DFM341,APDCI01,NO,2,7275M3MIM-PHOTO,25
DFM341,APDCI02,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI01,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI02,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI03,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI04,YES,2,7275M3MIM-PHOTO,25
DFM341,BPUVI05,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI06,YES,2,7275M3MIM-PHOTO,25
DFM341,BPUVI07,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI09,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI12,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI13,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI15,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI16,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI51,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI52,NO,2,7275M3MIM-PHOTO,25
DFM341,BPUVI59,NO,2,7275M3MIM-PHOTO,25
DFM341,DPDI701,NO,2,7275M3MIM-PHOTO,25
DFM341,DPDI804,NO,2,7275M3MIM-PHOTO,25
DFM693,BPUVI01,NO,2,8042CT-PHOTO,25
DFM693,BPUVI57,NO,2,8042CT-PHOTO,25
DFM693,BPUVI59,NO,2,8042CT-PHOTO,25
DFM693,DPDI701,YES,2,8042CT-PHOTO,25
DFN658,APDCI02,NO,2,8366PP-PHOTO2,25
DFN658,BPUVI01,YES,2,8366PP-PHOTO2,25
DFN658,BPUVI02,YES,2,8366PP-PHOTO2,25
DFN658,BPUVI08,YES,2,8366PP-PHOTO2,25
DFN658,BPUVI13,NO,2,8366PP-PHOTO2,25
DFM758,APDCI02,NO,2,5697VIA1-PHOTO,25
DFM758,BPUVI04,YES,2,5697VIA1-PHOTO,25
DFM758,BPUVI06,NO,2,5697VIA1-PHOTO,25
DFM758,BPUVI09,NO,2,5697VIA1-PHOTO,25
DFM758,BPUVI15,NO,2,5697VIA1-PHOTO,25
DFM758,BPUVI16,NO,2,5697VIA1-PHOTO,25
DFM758,BPUVI52,YES,2,5697VIA1-PHOTO,25
DFM758,BPUVI58,NO,2,5697VIA1-PHOTO,25
DFM758,BPUVI59,NO,2,5697VIA1-PHOTO,25
DFM758,DPDI701,YES,2,5697VIA1-PHOTO,25
DFM758,DPDI702,YES,2,5697VIA1-PHOTO,25
DFL624,BPUVI01,NO,2,7492TV1-PHOTO,24
DFL624,BPUVI04,NO,2,7492TV1-PHOTO,24
DFL624,BPUVI06,NO,2,7492TV1-PHOTO,24
DFL624,BPUVI09,NO,2,7492TV1-PHOTO,24
DFL624,BPUVI12,NO,2,7492TV1-PHOTO,24
DFL624,BPUVI15,NO,2,7492TV1-PHOTO,24
DFL624,BPUVI16,NO,2,7492TV1-PHOTO,24
DFL624,BPUVI51,NO,2,7492TV1-PHOTO,24
DFL624,BPUVI52,YES,2,7492TV1-PHOTO,24
DFL624,BPUVI57,YES,2,7492TV1-PHOTO,24
DFL624,BPUVI58,NO,2,7492TV1-PHOTO,24
DFL624,BPUVI59,YES,2,7492TV1-PHOTO,24
DFL624,DPDI701,NO,2,7492TV1-PHOTO,24
DFL624,DPDI702,NO,2,7492TV1-PHOTO,24
